latitude,longitude,state,grid_key,acq_date,acq_time,model_predicted_class,prediction_confidence,heuristic_label,risk_score,risk_level,risk_score_api,frp,brightness,bright_t31,bright_ti4,bright_ti5,dist_industrial_zone_km,dist_power_plant_km,dist_quarry_km,dist_brick_kiln_km,dist_oil_gas_km,dist_waste_site_km,landcover_name,landcover_class,population_density,recurrence_score,recency_score,trend_score,stability_score,persistence_confidence,site_detection_count,top_shap_feature,top_shap_impact,risk_explanation,prob_Agricultural_Burning,prob_Brick_Kiln,prob_Industrial,prob_Mining_Extraction,prob_Other_Unknown,prob_Waste_Landfill,prob_Wildfire,scan,track,satellite,instrument,confidence,version,daynight,confidence_numeric,landcover_code,ndvi,nbr,sar_backscatter_delta,type,label_confidence
27.42038,70.86834,Rajasthan,2742_7087,2026-09-15,756.0,Wildfire,0.9999,Wildfire,27.0,Medium,0.323,5.08,337.77,305.56,337.77,305.56,25.921,31.612,30.331,511.494,77.171,234.621,Shrubland,20.0,31.732324600219727,0.26140197200678245,5.345772962226013e-13,0.44559129412237425,0.4142135623730951,1.0,4.0,landcover_code,3.1462,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 27/100). Intensity score 39/100. Overall risk: 27/100.,0.0,0.0,0.0,0.0,1e-04,0.0,0.9999,0.46,0.47,N21,VIIRS,n,2.0NRT,D,50.0,20.0,,,,0,n/a
27.43725,70.85397,Rajasthan,2744_7085,2026-08-28,835.0,Other/Unknown,1.0,Other/Unknown,14.9,Low,0.35,3.56,340.27,313.15,340.27,313.15,26.273,30.173,29.906,511.4,75.524,235.623,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4874,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 33/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.38,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
27.45659,70.43187,Rajasthan,2746_7043,2026-08-30,756.0,Other/Unknown,1.0,Other/Unknown,17.5,Low,0.35,9.08,344.42,308.22,344.42,308.22,7.259,16.628,22.738,542.976,34.005,276.174,,,,0.0,0.0,,,0.5,2.0,landcover_code,1.4225,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 50/100. Overall risk: 18/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49,0.49,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
27.45579,70.42984,Rajasthan,2746_7043,2026-08-30,756.0,Other/Unknown,1.0,Other/Unknown,31.2,Medium,0.35,7.92,344.07,308.36,344.07,308.36,7.322,16.68,22.811,543.19,33.826,276.387,,,,0.13070098600339122,1.0,,,0.5,2.0,landcover_code,1.323,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 57/100). Intensity score 47/100. Overall risk: 31/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49,0.49,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
27.50346,91.71323,,2750_9171,2026-08-27,712.0,Wildfire,0.9999,Wildfire,19.9,Low,0.35,6.5,333.87,299.61,333.87,299.61,69.955,171.552,26.428,115.244,149.374,164.397,Grassland,30.0,64.95956420898438,0.0,0.0,,,0.5,1.0,dist_industrial_zone_km,3.0771,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 44/100. Overall risk: 20/100.,0.0,0.0,0.0,0.0,1e-04,0.0,0.9999,0.44,0.38,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
27.62523,70.73109,Rajasthan,2763_7073,2026-08-30,756.0,Other/Unknown,1.0,Other/Unknown,13.6,Low,0.35,2.05,341.31,309.66,341.31,309.66,34.786,22.358,38.056,508.109,64.051,244.35,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.4461,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 24/100. Overall risk: 14/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.48,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
27.7317,96.28381,ArunachalPradesh,2773_9628,2026-09-22,724.0,Wildfire,0.9983,Wildfire,30.5,Medium,0.335,3.72,341.46,292.33,341.46,292.33,14.671,96.689,44.179,43.554,111.467,167.393,Tree cover,10.0,6.156435012817383,0.7413915852262982,4.151108566742542e-07,0.4704320394503,0.24937597064564423,1.0,51.0,landcover_code,2.861,Classified as Wildfire (100% confidence). moderately persistent (persistence score 41/100). Intensity score 34/100. Overall risk: 30/100.,0.0,0.0,0.0,0.0,0.0017,0.0,0.9983,0.4,0.6,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
27.76173,96.05025,ArunachalPradesh,2776_9605,2026-09-11,729.0,Wildfire,0.9994,Wildfire,37.8,Medium,0.42,30.46,367.0,291.32,367.0,291.32,10.124,78.728,37.046,37.166,92.37,151.498,Tree cover,10.0,19.455310821533203,0.5740802179970582,5.188885708428167e-08,0.6399391387639073,0.32982691849475376,1.0,21.0,landcover_code,3.2729,Classified as Wildfire (100% confidence). moderately persistent (persistence score 41/100). Intensity score 75/100. Overall risk: 38/100.,0.0,0.0,0.0,0.0,0.0006,0.0,0.9994,0.49,0.65,N21,VIIRS,h,2.0NRT,D,90.0,10.0,,,,0,n/a
27.76085,96.31447,ArunachalPradesh,2776_9631,2026-09-11,729.0,Wildfire,0.9999,Wildfire,34.2,Medium,0.393,12.89,367.0,291.15,367.0,291.15,16.567,100.846,48.606,47.975,115.519,171.734,Tree cover,10.0,9.532490730285645,0.5342354236036424,1.9818255809373572e-07,0.5867842859425075,0.42387416539960393,1.0,17.0,landcover_code,3.254,Classified as Wildfire (100% confidence). moderately persistent (persistence score 40/100). Intensity score 57/100. Overall risk: 34/100.,0.0,0.0,0.0,0.0,1e-04,0.0,0.9999,0.5,0.66,N21,VIIRS,h,2.0NRT,D,90.0,10.0,,,,0,n/a
27.9212,96.75629,ArunachalPradesh,2792_9676,2026-09-12,712.0,Wildfire,1.0,Wildfire,33.6,Medium,0.43,20.58,367.0,297.66,367.0,297.66,61.533,147.687,92.539,92.149,162.468,217.688,Tree cover,10.0,3.073256731033325,0.26140197200678245,7.615408481856145e-15,0.6596346825621513,0.4193581554616324,1.0,4.0,landcover_code,3.2924,Classified as Wildfire (100% confidence). moderately persistent (persistence score 32/100). Intensity score 67/100. Overall risk: 34/100.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.51,N21,VIIRS,h,2.0NRT,D,90.0,10.0,,,,0,n/a
27.99545,94.19669,,2800_9420,2026-09-11,729.0,Wildfire,0.9991,Wildfire,20.2,Low,0.35,7.15,367.0,293.37,367.0,293.37,62.807,96.794,100.407,108.915,106.369,145.533,Tree cover,10.0,213.53208923339844,0.0,0.0,,,0.5,1.0,landcover_code,3.4663,Classified as Wildfire (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 45/100. Overall risk: 20/100.,0.0,0.0,0.0,0.0,0.0009,0.0,0.9991,0.37,0.58,N21,VIIRS,h,2.0NRT,D,90.0,10.0,,,,0,n/a
28.11855,95.48516,ArunachalPradesh,2812_9549,2026-08-28,652.0,Wildfire,1.0,Wildfire,28.0,Medium,0.341,3.0,332.86,295.18,332.86,295.18,60.283,86.706,65.757,65.713,79.127,151.992,Tree cover,10.0,10.845398902893066,0.4521511235672025,2.61503453181893e-07,0.4829316346547529,0.5033596243335773,1.0,11.0,landcover_code,3.2558,Classified as Wildfire (100% confidence). moderately persistent (persistence score 35/100). Intensity score 30/100. Overall risk: 28/100.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41,0.37,N21,VIIRS,n,2.0NRT,D,50.0,10.0,,,,0,n/a
28.35046,77.2559,Haryana,2835_7726,2026-08-29,2040.0,Industrial,1.0,Industrial,44.5,Medium,0.749,0.81,305.23,282.68,305.23,282.68,1.295,10.195,4.796,30.231,56.157,10.029,Cropland,40.0,4894.7939453125,0.7413915852262982,5.110614121133299e-07,0.4980400100393196,0.19806464222016926,1.0,51.0,dist_industrial_zone_km,4.2304,Classified as Industrial (100% confidence). moderately persistent (persistence score 41/100). Intensity score 13/100. Overall risk: 44/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.37,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
28.37196,77.2264,Haryana,2837_7723,2026-08-29,2040.0,Mining/Extraction,1.0,Mining/Extraction,27.6,Medium,0.75,2.13,322.5,285.43,322.5,285.43,0.714,13.393,1.441,30.86,59.868,6.299,Bare / sparse vegetation,60.0,1757.412109375,0.13070098600339122,8.615851166441646e-14,,,0.5,3.0,dist_quarry_km,4.037,Classified as Mining/Extraction (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 25/100. Overall risk: 28/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,60.0,,,,0,medium
28.3724,77.22649,Haryana,2837_7723,2026-09-09,2034.0,Mining/Extraction,1.0,Mining/Extraction,47.7,Medium,0.75,2.67,329.26,295.72,329.26,295.72,0.704,13.395,1.392,30.908,59.898,6.28,Bare / sparse vegetation,60.0,1757.412109375,0.20715616162265582,0.7755723809168673,,,0.5,3.0,dist_quarry_km,4.1481,Classified as Mining/Extraction (100% confidence). moderately persistent (persistence score 49/100). Intensity score 28/100. Overall risk: 48/100.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,N,50.0,60.0,,,,0,medium
28.55451,77.08445,NCTofDelhi,2855_7708,2026-09-15,756.0,Industrial,1.0,Industrial,33.5,Medium,0.75,3.83,335.42,303.98,335.42,303.98,0.737,4.212,20.401,33.84,84.279,7.831,Built-up,50.0,6504.7666015625,0.13070098600339122,2.795876179096994e-19,,,0.5,2.0,dist_industrial_zone_km,4.1549,Classified as Industrial (100% confidence). low persistence / first-seen (persistence score 7/100). Intensity score 34/100. Overall risk: 34/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,50.0,,,,0,medium
28.70671,76.85614,Haryana,2871_7686,2026-08-25,2014.0,Industrial,1.0,Industrial,25.6,Medium,0.75,1.35,306.17,283.28,306.17,283.28,1.687,23.267,46.145,38.201,104.486,24.102,,,,0.0,0.0,,,0.5,1.0,dist_industrial_zone_km,4.3288,Classified as Industrial (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 19/100. Overall risk: 26/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.44,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,medium
28.74356,76.92766,Haryana,2874_7693,2026-09-14,2040.0,Other/Unknown,1.0,Other/Unknown,25.6,Medium,0.36,2.58,325.16,294.51,325.16,294.51,3.84,15.225,40.853,40.315,110.225,18.958,Cropland,40.0,349.2720031738281,0.7413915852262982,4.6594618245804125e-07,0.5205434282859591,0.4661544692073175,1.0,51.0,dist_industrial_zone_km,1.1314,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 46/100). Intensity score 28/100. Overall risk: 26/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
28.74562,76.92708,Haryana,2875_7693,2026-08-29,2040.0,Other/Unknown,0.9999,Other/Unknown,22.6,Low,0.348,0.66,301.37,281.89,301.37,281.89,3.913,15.191,40.901,40.362,110.439,19.119,Grassland,30.0,946.7805786132812,0.7413915852262982,6.743495761743051e-07,0.49585009529520746,0.3545760608168244,1.0,51.0,dist_industrial_zone_km,1.7553,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 44/100). Intensity score 11/100. Overall risk: 23/100.,0.0,0.0,0.0,0.0,0.9999,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,30.0,,,,0,n/a
28.77172,76.69999,Haryana,2877_7670,2026-09-22,1949.0,Other/Unknown,0.6084,Other/Unknown,13.3,Low,0.311,3.09,327.55,295.74,327.55,295.74,2.168,36.333,54.83,23.316,100.139,40.689,Cropland,40.0,246.13491821289065,0.20715616162265582,2.935277016985219e-07,,,0.5,3.0,dist_industrial_zone_km,0.8034,Classified as Other/Unknown (61% confidence). low persistence / first-seen (persistence score 10/100). Intensity score 31/100. Overall risk: 13/100.,0.3915,0.0,1e-04,0.0,0.6084,0.0,0.0,0.47,0.64,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,n/a
29.43284,77.00395,Haryana,2943_7700,2026-08-29,2040.0,Industrial,1.0,Industrial,44.7,Medium,0.763,3.7,329.48,286.1,329.48,286.1,0.117,12.669,50.514,68.539,173.571,68.333,Cropland,40.0,1170.8052978515625,0.303478291430754,7.975572545926316e-15,0.5255402517990806,0.36602540378443865,1.0,5.0,dist_industrial_zone_km,4.1376,Classified as Industrial (100% confidence). low persistence / first-seen (persistence score 29/100). Intensity score 34/100. Overall risk: 45/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,40.0,,,,0,medium
29.45728,76.87041,Haryana,2946_7687,2026-08-27,2118.0,Industrial,1.0,Industrial,47.0,Medium,0.744,1.12,308.61,291.22,308.61,291.22,0.554,1.048,58.799,81.2,174.477,56.904,Tree cover,10.0,5435.4013671875,0.7413915852262982,6.438970309105835e-07,0.4879798164486036,0.40251898736776587,1.0,51.0,dist_power_plant_km,2.3995,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 16/100. Overall risk: 47/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.57,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
29.45856,76.89088,Haryana,2946_7689,2026-08-29,816.0,Industrial,1.0,Industrial,52.0,High,0.76,4.19,334.02,295.66,334.02,295.66,0.722,1.786,57.087,79.213,175.468,58.846,Built-up,50.0,6441.52392578125,0.7413915852262982,4.5530395694275716e-07,0.5202913493298066,0.24174014613915623,1.0,53.0,dist_power_plant_km,2.0836,Classified as Industrial (100% confidence). moderately persistent (persistence score 43/100). Intensity score 36/100. Overall risk: 52/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.41,N21,VIIRS,n,2.0NRT,D,50.0,50.0,,,,0,medium
29.46117,76.89161,Haryana,2946_7689,2026-08-29,2040.0,Industrial,1.0,Industrial,64.1,High,0.76,4.24,328.7,287.95,328.7,287.95,0.471,1.705,56.862,79.126,175.76,58.995,Built-up,50.0,6441.52392578125,0.7450530918139344,1.0,0.5205178831932362,0.16520695491219686,1.0,53.0,dist_power_plant_km,2.1477,Classified as Industrial (100% confidence). moderately persistent (persistence score 67/100). Intensity score 36/100. Overall risk: 64/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
29.45788,76.89092,Haryana,2946_7689,2026-08-29,2040.0,Industrial,1.0,Industrial,64.1,High,0.76,4.24,321.48,291.28,321.48,291.28,0.779,1.833,57.127,79.213,175.402,58.829,Built-up,50.0,6441.52392578125,0.7486448511604031,1.0,0.52012373893527,0.1638197021065479,1.0,53.0,dist_power_plant_km,2.1359,Classified as Industrial (100% confidence). moderately persistent (persistence score 67/100). Intensity score 36/100. Overall risk: 64/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.36,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
29.47326,76.85646,Haryana,2947_7686,2026-09-06,1949.0,Industrial,1.0,Industrial,52.7,High,0.756,4.33,324.33,290.26,324.33,290.26,0.863,1.958,58.962,82.463,175.51,56.15,Tree cover,10.0,6049.1962890625,0.7413915852262982,3.784659032745841e-07,0.5114554949873111,0.3249077681454699,1.0,51.0,dist_industrial_zone_km,2.4987,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 36/100. Overall risk: 53/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47,0.64,N21,VIIRS,n,2.0NRT,N,50.0,10.0,,,,0,medium
29.47515,76.85677,Haryana,2948_7686,2026-09-06,1949.0,Industrial,1.0,Industrial,54.0,High,0.765,5.28,331.04,290.31,331.04,290.31,1.032,2.009,58.826,82.426,175.713,56.246,Built-up,50.0,7092.5068359375,0.7413915852262982,3.784659032745841e-07,0.530365086801682,0.32906367776701656,1.0,52.0,dist_industrial_zone_km,2.5629,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 40/100. Overall risk: 54/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47,0.64,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
29.47525,76.85799,Haryana,2948_7686,2026-09-06,2129.0,Industrial,1.0,Industrial,64.0,High,0.757,3.96,324.48,289.53,324.48,289.53,0.998,1.907,58.719,82.307,175.773,56.362,Built-up,50.0,7092.5068359375,0.7450530918139344,1.0,0.5133032320782424,0.21348212611094788,1.0,52.0,dist_power_plant_km,2.0852,Classified as Industrial (100% confidence). moderately persistent (persistence score 67/100). Intensity score 35/100. Overall risk: 64/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.54,0.68,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
29.90769,74.95112,Punjab,2991_7495,2026-08-27,2118.0,Industrial,1.0,Industrial,52.3,High,0.743,4.03,324.48,295.82,324.48,295.82,1.17,2.384,63.0,42.105,204.182,30.547,Built-up,50.0,9256.3388671875,0.7413915852262982,8.694863210279636e-07,0.48667065900282613,0.37082754807062596,1.0,52.0,dist_industrial_zone_km,4.2542,Classified as Industrial (100% confidence). moderately persistent (persistence score 44/100). Intensity score 35/100. Overall risk: 52/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53,0.5,N21,VIIRS,n,2.0NRT,N,50.0,50.0,,,,0,medium
29.90875,74.95228,Punjab,2991_7495,2026-08-29,816.0,Industrial,1.0,Industrial,65.3,High,0.757,6.19,338.01,303.3,338.01,303.3,1.047,2.23,63.14,41.98,204.274,30.429,Built-up,50.0,9256.3388671875,0.7450530918139344,0.9548416039104165,0.5139253194631848,0.14755240292412117,1.0,52.0,dist_industrial_zone_km,4.3317,Classified as Industrial (100% confidence). moderately persistent (persistence score 65/100). Intensity score 43/100. Overall risk: 65/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42,0.38,N21,VIIRS,n,2.0NRT,D,50.0,50.0,,,,0,medium
30.18717,74.48603,Punjab,3019_7449,2026-08-31,2142.0,Industrial,1.0,Industrial,25.2,Medium,0.75,1.24,305.14,289.73,305.14,289.73,1.842,25.953,96.709,48.517,246.847,40.554,,,,0.0,0.0,,,0.5,1.0,dist_industrial_zone_km,4.3217,Classified as Industrial (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 17/100. Overall risk: 25/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.57,0.69,N21,VIIRS,n,2.0NRT,N,50.0,,,,,0,medium
30.34867,74.23013,Punjab,3035_7423,2026-08-26,731.0,Other/Unknown,1.0,Other/Unknown,23.6,Low,0.348,6.85,338.78,299.85,338.78,299.85,14.09,18.443,121.136,72.132,272.936,66.387,Cropland,40.0,393.52783203125,0.26140197200678245,6.842589391649287e-11,0.4966667160485049,0.4142135623730951,1.0,4.0,dist_industrial_zone_km,0.6904,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 28/100). Intensity score 45/100. Overall risk: 24/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.53,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
30.43859,73.86054,,3044_7386,2026-08-28,835.0,Other/Unknown,0.9999,Other/Unknown,14.8,Low,0.35,3.39,342.03,304.05,342.03,304.05,14.861,51.951,141.05,107.548,298.144,89.661,,,,0.0,0.0,,,0.5,1.0,landcover_code,1.3184,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 32/100. Overall risk: 15/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.43,0.46,N21,VIIRS,n,2.0NRT,D,50.0,,,,,0,n/a
30.49965,75.93306,Punjab,3050_7593,2026-09-23,848.0,Industrial,1.0,Industrial,55.8,High,0.797,12.66,346.53,297.92,346.53,297.92,1.367,60.594,32.46,72.801,270.752,47.612,Cropland,40.0,456.9604187011719,0.4341792774341453,2.090748489479304e-09,0.594770543057355,0.5095242484777092,1.0,10.0,dist_industrial_zone_km,4.3809,Classified as Industrial (100% confidence). moderately persistent (persistence score 38/100). Intensity score 57/100. Overall risk: 56/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44,0.63,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,medium
30.61643,74.1008,,3062_7410,2026-09-13,835.0,Other/Unknown,0.9999,Other/Unknown,21.2,Low,0.35,30.79,351.89,301.53,351.89,301.53,8.318,36.001,126.364,85.754,305.168,59.434,Grassland,30.0,,0.0,0.0,,,0.5,1.0,dist_industrial_zone_km,1.5642,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 75/100. Overall risk: 21/100.,0.0,0.0,1e-04,0.0,0.9999,0.0,0.0,0.44,0.46,N21,VIIRS,n,2.0NRT,D,50.0,30.0,,,,0,n/a
30.85914,74.36917,,3086_7437,2026-09-11,731.0,Other/Unknown,1.0,Other/Unknown,29.1,Medium,0.447,21.78,347.79,301.96,347.79,301.96,19.326,46.99,89.176,72.328,321.024,24.3,Cropland,40.0,,0.3669240563744024,4.411315797218118e-11,0.6939355383746919,0.35894886201759185,1.0,7.0,landcover_code,0.7779,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 36/100). Intensity score 68/100. Overall risk: 29/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57,0.52,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
30.98238,74.5671,Punjab,3098_7457,2026-09-24,828.0,Industrial,1.0,Industrial,61.8,High,0.808,21.27,352.28,300.61,352.28,300.61,1.696,61.943,66.083,68.704,328.938,8.465,Cropland,40.0,407.2155456542969,0.6143521058105431,2.2408087478617524e-09,0.6158664832392176,0.41770921801119126,1.0,26.0,dist_industrial_zone_km,4.2828,Classified as Industrial (100% confidence). moderately persistent (persistence score 43/100). Intensity score 67/100. Overall risk: 62/100.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39,0.44,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,medium
31.09241,74.68892,,3109_7469,2026-09-02,839.0,Other/Unknown,1.0,Other/Unknown,24.9,Low,0.342,4.61,335.77,295.36,335.77,295.36,12.781,55.115,49.223,73.859,338.267,20.655,Cropland,40.0,319.1768798828125,0.5228039440135649,9.245543252430775e-08,0.4847214247354428,0.46022545132740844,1.0,17.0,dist_industrial_zone_km,0.76,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 37/100). Intensity score 37/100. Overall risk: 25/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.53,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.08549,74.68503,Punjab,3109_7469,2026-09-23,848.0,Other/Unknown,1.0,Other/Unknown,29.5,Medium,0.35,5.83,347.92,298.6,347.92,298.6,11.932,55.876,50.03,73.291,337.589,19.806,Cropland,40.0,319.1768798828125,0.5342354236036424,0.6155722066724582,0.5009218739553898,0.42624007855002644,1.0,17.0,dist_industrial_zone_km,0.8369,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 53/100). Intensity score 42/100. Overall risk: 30/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.58,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.1214,74.69007,Punjab,3112_7469,2026-09-01,720.0,Other/Unknown,1.0,Other/Unknown,26.8,Medium,0.364,10.48,350.72,292.99,350.72,292.99,11.69,53.146,46.92,76.811,341.402,23.741,Cropland,40.0,,0.4341792774341453,2.868235197263045e-07,0.5272507475954765,0.4716932499646293,1.0,11.0,dist_industrial_zone_km,0.7924,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 35/100). Intensity score 53/100. Overall risk: 27/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.61,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.1218,74.69038,Punjab,3112_7469,2026-09-01,720.0,Other/Unknown,1.0,Other/Unknown,34.1,Medium,0.379,13.13,353.18,293.24,353.18,293.24,11.639,53.097,46.868,76.842,341.44,23.792,Cropland,40.0,,0.4521511235672025,1.0,0.5574205535490533,0.48798570746498243,1.0,11.0,dist_industrial_zone_km,0.8052,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 62/100). Intensity score 57/100. Overall risk: 34/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.61,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.12882,74.65296,,3113_7465,2026-09-02,839.0,Other/Unknown,1.0,Other/Unknown,25.1,Medium,0.342,7.4,339.88,294.93,339.88,294.93,8.417,55.662,49.069,78.922,342.935,23.731,Cropland,40.0,,0.303478291430754,3.501263668533999e-11,0.48431764551657347,0.659921274470384,1.0,6.0,dist_industrial_zone_km,1.1434,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 33/100). Intensity score 46/100. Overall risk: 25/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.53,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.12541,74.65491,,3113_7465,2026-09-12,854.0,Other/Unknown,1.0,Other/Unknown,31.4,Medium,0.364,10.59,352.97,293.6,352.97,293.6,8.672,55.704,49.164,78.5,342.525,23.387,Cropland,40.0,,0.337857147626047,0.7937005259840998,0.5272978293057103,0.5907487679987747,1.0,6.0,dist_industrial_zone_km,1.1679,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 54/100). Intensity score 53/100. Overall risk: 31/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47,0.64,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.19342,75.00808,Punjab,3119_7501,2026-09-20,805.0,Other/Unknown,1.0,Other/Unknown,24.0,Low,0.354,6.05,345.39,307.03,345.39,307.03,5.993,25.813,23.928,79.632,344.643,48.418,Cropland,40.0,258.9479675292969,0.26140197200678245,2.7387102961469576e-07,0.5071661759230442,0.580771330556046,1.0,4.0,dist_industrial_zone_km,1.1923,Classified as Other/Unknown (100% confidence). moderately persistent (persistence score 31/100). Intensity score 42/100. Overall risk: 24/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.36,N21,VIIRS,n,2.0NRT,D,50.0,40.0,,,,0,n/a
31.35996,74.52962,,3136_7453,2026-08-29,816.0,Other/Unknown,1.0,Other/Unknown,15.2,Low,0.35,3.94,330.29,301.52,330.29,301.52,15.489,59.228,50.208,107.169,370.58,49.805,,,,0.0,0.0,,,0.5,2.0,landcover_code,1.4199,Classified as Other/Unknown (100% confidence). low persistence / first-seen (persistence score 0/100). Intensity score 35/100. Overall risk: 15/100.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.38,N21,VIIRS,l,2.0NRT,D,20.0,,,,,0,n/a
